id,entidadeTipo,entidadeId,entidadeNome,dadosExcluidos,excluidoPor,excluidoPorNome,motivoExclusao,createdAt
30017,acao,840082,Fortalecer Automotivação e Independência na Realização de Atividades longo prazo,"{""id"":840082,""pdiId"":1020013,""macroId"":210005,""microcompetencia"":""Competência Comportamental: Autoconhecimento e Inteligência Emocional"",""titulo"":""Fortalecer Automotivação e Independência na Realização de Atividades longo prazo"",""descricao"":""**O que fazer:**\nFortalecer Automotivação e Independência na Realização de Atividades longo prazo\n\n**Como fazer:**\nPlano de Desenvolvimento – Autoliderança e Mindset de Crescimento \n \n JUSTIFICATIVA: Esta ação tem como objetivo fortalecer a capacidade da colaboradora de manter alta motivação interna e foco, mesmo diante de processos normativos e tarefas que exijam disciplina e consistência. Essa necessidade está alinhada com pontos identificados em sua avaliação DISC e no Plano de Desenvolvimento de Competências (PDC).\n COMO REALIZAR: Curso: Realizar o curso de Autoliderança na Escola Conquer ou no Sebrae.\n \n\n**Onde fazer:**\nUniversidade Sebrae / Plataformas online\n\n**Evidência esperada:**\nCertificado de conclusão ou relatório de aplicação prática"",""prazo"":""2026-04-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-31 22:38:46"",""updatedAt"":""2026-01-31 22:38:46""}",1,Equipe CKM Talents,,2026-02-01 21:17:58
30018,acao,840081,Desenvolver Persistência e Paciência em Rotinas de Trabalho,"{""id"":840081,""pdiId"":1020013,""macroId"":210005,""microcompetencia"":""Competência Comportamental: Autoconhecimento e Inteligência Emocional"",""titulo"":""Desenvolver Persistência e Paciência em Rotinas de Trabalho"",""descricao"":""**O que fazer:**\nDesenvolver Persistência e Paciência em Rotinas de Trabalho\n\n**Como fazer:**\nPlano de Desenvolvimento – Resiliência e Dedicação Contínua JUSTIFICATIVA: Esta ação visa fortalecer a capacidade da colaboradora de manter a dedicação contínua a tarefas de longo prazo e enfrentar desafios com resiliência e paciência, conforme apontado na sua análise DISC e no Plano de Desenvolvimento de Competências (PDC).\n COMO REALIZAR: Curso: Realizar o curso “Resiliência no Ambiente de Trabalho” pela plataforma LinkedIn Learning ou Sebrae.\n Complementar: Assistir ao TED Talk \""Grit: O poder\n\n**Onde fazer:**\nUniversidade Sebrae / Plataformas online\n\n**Evidência esperada:**\nCertificado de conclusão ou relatório de aplicação prática"",""prazo"":""2026-04-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-31 22:38:46"",""updatedAt"":""2026-01-31 22:38:46""}",1,Equipe CKM Talents,,2026-02-01 21:18:02
30019,acao,840080,Aprimorar Comunicação e Oratória para Impacto Profissional -médio prazo,"{""id"":840080,""pdiId"":1020013,""macroId"":210002,""microcompetencia"":""Competência Comportamental: Confiança e Relacionamento"",""titulo"":""Aprimorar Comunicação e Oratória para Impacto Profissional -médio prazo"",""descricao"":""**O que fazer:**\nAprimorar Comunicação e Oratória para Impacto Profissional -médio prazo\n\n**Como fazer:**\nAÇÃO/OBJETIVO \n Desenvolver habilidades de comunicação verbal e não-verbal com foco em clareza, expressividade e assertividade, promovendo crescimento profissional e influência positiva nos ambientes de trabalho.\n \n JUSTIFICATIVA \n A ação visa desenvolver clareza, expressividade e assertividade na comunicação verbal e não-verbal, competências essenciais para liderança, relacionamento interpessoal e performance em contextos profissionais diversos.\n \n 🛠 COMO REALIZAR \n Realizar curso de Comunicaçã\n\n**Onde fazer:**\nUniversidade Sebrae / Plataformas online\n\n**Evidência esperada:**\nCertificado de conclusão ou relatório de aplicação prática"",""prazo"":""2026-04-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-31 22:38:46"",""updatedAt"":""2026-01-31 22:38:46""}",1,Equipe CKM Talents,,2026-02-01 21:18:05
30020,acao,840079,Reforçar Autoconfiança e Exposição Positiva de Ideias,"{""id"":840079,""pdiId"":1020013,""macroId"":210002,""microcompetencia"":""Competência Comportamental: Confiança e Relacionamento"",""titulo"":""Reforçar Autoconfiança e Exposição Positiva de Ideias"",""descricao"":""**O que fazer:**\nReforçar Autoconfiança e Exposição Positiva de Ideias\n\n**Como fazer:**\nJUSTIFICATIVA: Esta ação visa fortalecer a autoconfiança e a capacidade de socializar de forma assertiva, incentivando a colaboradora a compartilhar ideias com segurança e construir relacionamentos positivos, conforme apontado no DISC. COMO REALIZAR: 1. Realizar curso 'Autoconfiança e Comunicação' na Escola Conquer ou na plataforma Udemy.\n 2. Alternativamente, ler o livro 'Coragem para Liderar' de Brené Brown.\n 3. Participar de dinâmicas de networking e sessões de apresentação em grupos.\n 4. Est\n\n**Onde fazer:**\nUniversidade Sebrae / Plataformas online\n\n**Evidência esperada:**\nCertificado de conclusão ou relatório de aplicação prática"",""prazo"":""2026-02-19T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-31 22:38:46"",""updatedAt"":""2026-01-31 22:38:46""}",1,Equipe CKM Talents,,2026-02-01 21:18:07
30021,acao,840078,Desenvolver Consciência Relacional e Empatia nas Decisões,"{""id"":840078,""pdiId"":1020013,""macroId"":210001,""microcompetencia"":""Competência Comportamental: Empatia e Consciência Relacional"",""titulo"":""Desenvolver Consciência Relacional e Empatia nas Decisões"",""descricao"":""**O que fazer:**\nDesenvolver Consciência Relacional e Empatia nas Decisões\n\n**Como fazer:**\nAÇÃO: Fortalecimento da Empatia e Inteligência Emocional JUSTIFICATIVA: \n Esta ação visa reforçar a empatia, escuta ativa e construção de relações colaborativas , qualidades identificadas como prioritárias a partir dos resultados do PDC e DISC. A intenção é promover maior consciência sobre o impacto das decisões e atitudes no ambiente de trabalho, ampliando a capacidade de gerar conexões positivas e produtivas com colegas e clientes.\n COMO REALIZAR: Realizar um curso de Empatia e Inteligência Em\n\n**Onde fazer:**\nUniversidade Sebrae / Plataformas online\n\n**Evidência esperada:**\nCertificado de conclusão ou relatório de aplicação prática"",""prazo"":""2026-02-28T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-31 22:38:46"",""updatedAt"":""2026-01-31 22:38:46""}",1,Equipe CKM Talents,,2026-02-01 21:18:11
30022,acao,840077,Entender Aplicações Práticas de Inteligência Artificial MÉDIO PRAZO,"{""id"":840077,""pdiId"":1020013,""macroId"":210038,""microcompetencia"":""Inovação e Tecnologia"",""titulo"":""Entender Aplicações Práticas de Inteligência Artificial MÉDIO PRAZO"",""descricao"":""**O que fazer:**\nEntender Aplicações Práticas de Inteligência Artificial MÉDIO PRAZO\n\n**Como fazer:**\nAção de Desenvolvimento: Domínio de Fundamentos de Inteligência Artificial. \n \n \n \n Justificativa: A Inteligência Artificial é uma ferramenta estratégica para otimização de processos, inovação e melhoria de resultados. Compreender seus conceitos e aplicações fortalecerá significativamente sua competitividade profissional e sua capacidade de adaptação à transformação digital.\n Como Realizar: Realizar o curso \""Introdução à IA\"" no Sebrae ou na Alura.\n Alternativamente, assistir ao TED Talk \""How AI \n\n**Onde fazer:**\nUniversidade Sebrae / Plataformas online\n\n**Evidência esperada:**\nCertificado de conclusão ou relatório de aplicação prática"",""prazo"":""2026-04-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-31 22:38:46"",""updatedAt"":""2026-01-31 22:38:46""}",1,Equipe CKM Talents,,2026-02-01 21:18:19
30023,acao,840076,Aprimorar Conceitos de Inovação e Transformação Digital no Trabalho - LONGO PRAZO,"{""id"":840076,""pdiId"":1020013,""macroId"":210038,""microcompetencia"":""Inovação e Tecnologia"",""titulo"":""Aprimorar Conceitos de Inovação e Transformação Digital no Trabalho - LONGO PRAZO"",""descricao"":""**O que fazer:**\nAprimorar Conceitos de Inovação e Transformação Digital no Trabalho - LONGO PRAZO\n\n**Como fazer:**\nAção de Desenvolvimento: Aplicação Prática de Conhecimentos em Transformação Digital. \n Justificativa: Esta ação visa consolidar os conhecimentos adquiridos sobre transformação digital, aplicando-os de forma prática no ambiente de trabalho. O objetivo é estimular a inovação contínua, fortalecer a cultura digital e impulsionar a adoção de novas tecnologias nos processos internos, gerando mais eficiência e competitividade.\n Como Realizar: Participar do curso \""Inovação e Transformação Digital para \n\n**Onde fazer:**\nUniversidade Sebrae / Plataformas online\n\n**Evidência esperada:**\nCertificado de conclusão ou relatório de aplicação prática"",""prazo"":""2026-04-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-31 22:38:46"",""updatedAt"":""2026-01-31 22:38:46""}",1,Equipe CKM Talents,,2026-02-01 21:18:28
30024,acao,840075,Realizar o curso gratuito “OKR Aplicado à Transformação Digital” da EV.G,"{""id"":840075,""pdiId"":1020079,""macroId"":210015,""microcompetencia"":""Competência Comportamental: OKRs e Metodologias Ágeis"",""titulo"":""Realizar o curso gratuito “OKR Aplicado à Transformação Digital” da EV.G"",""descricao"":""**O que fazer:**\nRealizar o curso gratuito “OKR Aplicado à Transformação Digital” da EV.G\n\n**Como fazer:**\nAÇÃO 1: Realizar o curso gratuito “OKR Aplicado à Transformação Digital” da EV.G.\n OBJETIVO: Aprimorar a capacidade de definir, alinhar e acompanhar metas e resultados, utilizando o modelo de OKR na sua rotina de trabalho.\n JUSTIFICATIVA: Monique, entender como os OKRs funcionam pode te ajudar a organizar melhor suas entregas, alinhar suas prioridades aos objetivos da unidade e medir resultados de forma mais clara e eficiente. Este curso apresenta o modelo de forma simples, prática e aplicável a\n\n**Onde fazer:**\nUniversidade Sebrae / Plataformas online\n\n**Evidência esperada:**\nCertificado de conclusão ou relatório de aplicação prática"",""prazo"":""2026-04-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-31 22:38:46"",""updatedAt"":""2026-01-31 22:38:46""}",1,Equipe CKM Talents,,2026-02-01 21:18:33
30025,acao,840074,"Ler livro "" A pscicologia da persepção""","{""id"":840074,""pdiId"":1020079,""macroId"":210005,""microcompetencia"":""Competência Comportamental: Perceptividade"",""titulo"":""Ler livro \"" A pscicologia da persepção\"""",""descricao"":""**O que fazer:**\nLer livro \"" A pscicologia da persepção\""\n\n**Como fazer:**\nLer livro \"" A pscicologia da persepção\"" e apresentar resumo dos principais pontos aprendidos.\n\n**Onde fazer:**\nUniversidade Sebrae / Plataformas online\n\n**Evidência esperada:**\nCertificado de conclusão ou relatório de aplicação prática"",""prazo"":""2026-04-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-31 22:38:46"",""updatedAt"":""2026-01-31 22:38:46""}",1,Equipe CKM Talents,,2026-02-01 21:18:36
30026,acao,840073,Aplicar o método “1-3-5” para organização semanal de entregas,"{""id"":840073,""pdiId"":1020047,""macroId"":210014,""microcompetencia"":""Organização técnica para facilitar entregas e rotinas"",""titulo"":""Aplicar o método “1-3-5” para organização semanal de entregas"",""descricao"":""**O que fazer:**\nAplicar o método “1-3-5” para organização semanal de entregas\n\n**Como fazer:**\nSEGUEM DUAS AÇÕES: \n Ambas as ações são indicações para o seu desenvolvimento e que entendemos podem lhe ajudar neste desafio de aprimorar suas competências. ELAS SÃO OPCIONAIS , não há a necessidade de fazer as duas, mas se optar por fazer será um grande ganho no seu desenvolvimento.\n Caso deseje propor outra ação diferente destas duas opções, converse com sua liderança e registre a opção alternativa nos comentários para que possamos incluí-la no seu plano. Não há a necessidade de apagar as que\n\n**Onde fazer:**\nUniversidade Sebrae / Plataformas online\n\n**Evidência esperada:**\nCertificado de conclusão ou relatório de aplicação prática"",""prazo"":""2026-03-20T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-31 22:38:46"",""updatedAt"":""2026-01-31 22:38:46""}",1,Equipe CKM Talents,,2026-02-01 21:18:39
30027,acao,840072,Aprimorar a atuação em Gestão de Crises e Investigações Internas,"{""id"":840072,""pdiId"":1020047,""macroId"":210023,""microcompetencia"":""Aprimorar a atuação em Gestão de Crises e Investig"",""titulo"":""Aprimorar a atuação em Gestão de Crises e Investigações Internas"",""descricao"":""**O que fazer:**\nAprimorar a atuação em Gestão de Crises e Investigações Internas\n\n**Como fazer:**\nSEGUEM DUAS OPÇÕES DE AÇÃO: \n Você pode escolher apenas 1 das opções abaixo para realizar a comprovação desta ação.\n Se desejar realizar as duas, será ainda melhor para o seu desenvolvimento!\n As duas opções permanecerão no plano para fins de registro e acompanhamento — não há necessidade de excluir a que não for priorizada no momento.\n \n Justificativa A atuação de Mirelle Soares Milhomens na Unidade de Gestão Estratégica está diretamente conectada com temas sensíveis e estratégicos para a organ\n\n**Onde fazer:**\nUniversidade Sebrae / Plataformas online\n\n**Evidência esperada:**\nCertificado de conclusão ou relatório de aplicação prática"",""prazo"":""2026-04-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-31 22:38:46"",""updatedAt"":""2026-01-31 22:38:46""}",1,Equipe CKM Talents,,2026-02-01 21:18:42
30028,acao,840071,Desenvolver Tomada de Decisão Ágil e Estratégica - Médio prazo,"{""id"":840071,""pdiId"":1020012,""macroId"":210007,""microcompetencia"":""Competência Comportamental: Tomada de Decisão"",""titulo"":""Desenvolver Tomada de Decisão Ágil e Estratégica - Médio prazo"",""descricao"":""**O que fazer:**\nDesenvolver Tomada de Decisão Ágil e Estratégica - Médio prazo\n\n**Como fazer:**\nAÇÃO: DESENVOLVER TOMADA DE DECISÃO ÁGIL E ESTRATÉGICA\n OBJETIVO: Fortalecer a capacidade de análise crítica e tomada de decisão assertiva e ágil em ambientes de pressão e incerteza, atendendo ao apontamento da avaliação de desempenho.\n JUSTIFICATIVA: Esta ação é indicada para aprimorar a capacidade de tomar decisões rápidas e eficazes, mesmo sob pressão, garantindo escolhas estratégicas e assertivas. A melhoria na tomada de decisão contribui diretamente para o desenvolvimento de outras competên\n\n**Onde fazer:**\nUniversidade Sebrae / Plataformas online\n\n**Evidência esperada:**\nCertificado de conclusão ou relatório de aplicação prática"",""prazo"":""2026-01-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-31 22:38:46"",""updatedAt"":""2026-01-31 22:38:46""}",1,Equipe CKM Talents,,2026-02-01 21:18:47
30029,acao,840070,Desenvolver Comunicação Assertiva em Equipes Multigeracionais - Médio prazo,"{""id"":840070,""pdiId"":1020012,""macroId"":210002,""microcompetencia"":""Competência Comportamental: Comunicação e Relacionamento Interpessoal"",""titulo"":""Desenvolver Comunicação Assertiva em Equipes Multigeracionais - Médio prazo"",""descricao"":""**O que fazer:**\nDesenvolver Comunicação Assertiva em Equipes Multigeracionais - Médio prazo\n\n**Como fazer:**\nAÇÃO: DESENVOLVER COMUNICAÇÃO ASSERTIVA EM EQUIPES MULTIGERACIONAIS\n OBJETIVO: Fortalecer a habilidade de comunicar-se de forma assertiva e respeitosa em equipes com perfis diversos, promovendo clareza e eficácia na troca de informações, conforme apontado na avaliação de desempenho.\n JUSTIFICATIVA: Esta ação é indicada para aprimorar as competências de comunicação da colaboradora, permitindo interações mais eficazes em equipes multigeracionais. A melhoria nas habilidades de comunicação assertiva\n\n**Onde fazer:**\nUniversidade Sebrae / Plataformas online\n\n**Evidência esperada:**\nCertificado de conclusão ou relatório de aplicação prática"",""prazo"":""2026-01-10T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-31 22:38:46"",""updatedAt"":""2026-01-31 22:38:46""}",1,Equipe CKM Talents,,2026-02-01 21:18:50
