id,actionId,solicitanteId,tipoSolicitante,justificativa,camposAjustar,status,justificativaAdmin,createdAt,evaluatedAt,evaluatedBy,dadosAntesAjuste,dadosAposAjuste,approvedByLeaderAt,approvedByLeaderId
930031,900646,1290015,colaborador,"<p>Solicito alteração do prazo para 30/06/2026.<br></p><p>Solicito alteração da descrição, pois estou em uma nova função - e não mais como gestor de projetos. A sugestão é manter a competência, mas com foco na minha função de Analista de Relacionamento.<br></p><p><strong>""Justificativa: Desenvolver uma visão estratégica sólida passa por um pilar essencial: definir metas claras e acompanhar resultados continuamente. Esta ação complementa seu plano de aprimorar gestão das atividades com análise de dados, fortalecendo execução, antecipação de ajustes e foco em resultados. Como realizar: Criar painel de indicadores (Excel, mural físico ou Microsoft Planner); Fazer monitoramentos periódicos. Revisar resultados e ajustar estratégias. Como comprovar: Painel de indicadores e atividades + relato breve do monitoramento.""</strong></p>","{""camposSelecionados"":[""Descrição"",""Prazo""]}",aprovada,,2026-03-16 21:10:42,2026-03-17 17:31:58,1,"{""titulo"":""Estratégia focada em Indicadores"",""descricao"":""Sugestão de desenvolvimento da Competência: Estimular visão estratégica com foco em metas e indicadores locais – Potencializar (Desafio profissional).Justificativa: Odilo, desenvolver uma visão estratégica sólida passa por um pilar essencial: definir metas claras e acompanhar resultados continuamente. Esta ação complementa seu plano de aprimorar gestão de projetos com métodos ágeis, análise de dados com Power BI e uso de IA, fortalecendo execução, antecipação de ajustes e foco em resultados.Como realizar: Reunir a equipe (julho/2025) e apresentar metas SMART; definir de 3 a 5 metas trimestrais e seus indicadores; criar painel de indicadores (Google Sheets, mural físico ou Microsoft Planner); revisar resultados em reuniões mensais e ajustar estratégias.Sugestões práticas: manter painel visível e simples; integrar Power BI, IA e métodos ágeis; celebrar avanços.Como comprovar: plano de metas (Sheets/Planner ou foto do mural) + prints/fotos do painel atualizado + relato breve do monitoramento."",""prazo"":""2026-05-31T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Estratégia, Visão Sistêmica e Indicadores""}",,,
990001,900680,1290014,colaborador,<p>Ajustar a data para 30/06/206</p>,"{""camposSelecionados"":[""Prazo""]}",pendente,,2026-03-18 17:06:31,,,"{""titulo"":""Oficina de Criatividade e Solução de Problemas (Criatividade) "",""descricao"":""Objetivo: desenvolver criatividade e solução de problemas, fortalecendo adaptabilidade e geração de soluções inovadoras para desafios reais.Justificativa: ampliar a capacidade de gerar ideias originais e eficazes e de se adaptar a novas situações é essencial para melhorar desempenho e resultados no trabalho.Como realizar: participar de oficina prática de criatividade e técnicas de ideação; aplicar técnicas como brainstorming, mapas mentais, design thinking e SCAMPER; aprender e aplicar métodos estruturados de ideação (ex.: brainwriting, 6 chapéus para pensar, matriz de criatividade) em problemas do trabalho; documentar e organizar ideias para avaliação e aplicação.Onde fazer: cursos/oficinas (ex.: SEST/SENAT – Inovação e Criatividade; WEGOV – Oficina de Inovação; SESI/RS – Eureka; EBAC – Liderança Criativa).Como comprovar: certificado de participação/conclusão + relatório de melhoria implementada contendo: descrição do problema; técnicas usadas; soluções geradas; critérios de seleção; como foi implementado; resultados alcançados."",""prazo"":""2026-03-08T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Inovação, Criatividade e Visão de Futuro""}",,,
1020001,1860004,1290001,colaborador,"<p>Farei o Empretec em Araguaína nos dias 13 a 17 de abril de 2026, portanto solicito a alteração do prazo para envio da evidência para o dia 20, primeiro dia útil após a capacitação.</p>","{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-19 12:43:32,2026-03-19 16:37:29,1,"{""titulo"":""Participação no Seminário Empretec"",""descricao"":""Participar do Programa Empretec, metodologia internacional de desenvolvimento das Características do Comportamento Empreendedor (CCEs), com foco no aprimoramento das competências de planejamento, estabelecimento de metas, monitoramento sistemático e foco em resultados.\n\nA ação será realizada por meio da participação integral no seminário, cumprindo todas as atividades propostas e aplicando os aprendizados na atuação profissional, especialmente na mobilização de empreendedores, articulação de parcerias e execução de projetos na Regional Bico do Papagaio.\n\nA comprovação se dará por meio do certificado de participação e pelo relato de aplicação prática dos aprendizados nas ações desenvolvidas, com foco em melhoria de organização, definição de metas e acompanhamento de resultados."",""prazo"":""2026-04-17T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Planejamento, Foco e Resultados""}",,,
1050001,1980043,1290093,colaborador,"<p>Não consegui localizar o curso. Por favor informar o link. <br>Dúvida: Quando informa UC Sebrae é a Plataforma da UC mesmo ou é a Degreed??<br><br>O titulo ""<span style=""color: oklch(0.235 0.015 65);"">Storytelling e Design Para Apresentações Com Dados"" não foi localizado nenhum curso na UC e nem Degreed. Aguardo a informação do link. </span></p>","{""camposSelecionados"":[""Descrição""]}",reprovada,"<p>Segue link do curso, disponível na UC Sebrae: <a target=""_blank"" rel=""noopener noreferrer nofollow"" href=""https://ucsebrae.sebrae.com.br/enrol/index.php?id=4342"">https://ucsebrae.sebrae.com.br/enrol/index.php?id=4342</a></p>",2026-03-21 16:20:16,2026-03-23 15:14:10,1,"{""titulo"":""Apresentações de Impacto e Design de Dados em T&D"",""descricao"":""<p style=\""text-align: justify;\""><strong>- Contexto:</strong> Como responsável pela UC Sebrae no estado e pelas ações de T&amp;D, a formatação e apresentação dos resultados são fundamentais para engajar a liderança. Aliando a necessidade de aprimorar os indicadores com o interesse demonstrado por apresentações inovadoras, o uso de narrativas visuais (storytelling) transforma relatórios densos em materiais dinâmicos.</p><p style=\""text-align: justify;\""></p><p style=\""text-align: justify;\""><strong>- Como fazer:</strong> Passo 1: Inscrever-se e concluir o curso \""Storytelling e Design Para Apresentações Com Dados - Estratégia, planejamento e gestão\"", disponível na plataforma Universidade Sebrae. Passo 2: Selecionar o último relatório de resultados de treinamento (ex: fechamento de uma trilha obrigatória ou programa de liderança). Passo 3: Aplicar as técnicas de design e narrativa aprendidas no curso para redesenhar a apresentação desses resultados, criando 3 a 5 slides estratégicos que contem a \""história\"" do treinamento (o desafio inicial, a solução de aprendizagem adotada e o impacto gerado), abandonando o formato tradicional de tabelas exaustivas.</p><p style=\""text-align: justify;\""> <strong>- Onde fazer:</strong> Plataforma Universidade Sebrae (para o curso) e ferramentas de apresentação (PowerPoint ou Canva) no ambiente de trabalho. </p><p style=\""text-align: justify;\""><strong>- Como comprovar:</strong> Certificado de conclusão do curso e envio da nova apresentação (slides redesenhados) com os dados de T&amp;D estruturados em formato de Storytelling.</p>"",""prazo"":""2026-06-15T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Comunicação""}",,,
1080001,1980041,1290093,colaborador,"<p>Gostaria que fosse esclarecido de forma mais objetiva qual será o ganho profissional que terei com essa atividade, considerando que minha atuação em T&amp;D não envolve legislação e não possuo interface com o Núcleo de Administração de Pessoal.</p><p>Diante disso, questiono se o tempo e o esforço demandados para a realização dessa atividade trazem, de fato, um ganho prático e aplicável à minha função atual.</p><p>Além disso, considerando desde janeiro assumi uma nova atribuição, voltada ao apoio às ações de Cultura e Clima Organizacional, solicito a reavaliação do direcionamento do desenvolvimento, com foco nesse tema, especialmente em Cultura Organizacional.<br>Nesse sentido, sugiro a possibilidade de treinamentos de mercado, mais alinhados às novas responsabilidades.<br><br>Ou caso a avaliação técnica da CKM seja para T&amp;D, por favor sugerir desenvolvimento para melhorar as minhas entregas como T&amp;D, exemplo:  Formas de avaliação dos treinamentos, como implementar PDI, Planejamento e diagnostico, metodologia 6Ds entre outras. <br><br>Mas ressalto que hoje precisaria muito de um desenvolvimento sobre cultura organizacional. </p>","{""camposSelecionados"":[""Descrição""]}",pendente,,2026-03-22 16:31:20,,,"{""titulo"":""Curadoria e Tradução de Atualizações Trabalhistas"",""descricao"":""<p style=\""text-align: justify;\""><strong>- Contexto:</strong> Visando o reforço em legislação aplicada à gestão de pessoas (trilha de curto prazo) e considerando o volume excessivo de demandas da unidade , a criação de um modelo de atualização rápida e visual ajudará a manter toda a equipe da UGP informada sobre as mudanças legais sem adicionar burocracia à rotina.<br><strong>- Como fazer:</strong> </p><p style=\""text-align: justify;\"">Passo 1: Realizar um estudo autônomo mensal em portais oficiais (como o site do Tribunal Superior do Trabalho - TST, ou Ministério do Trabalho e Emprego) e selecionar 1 nova jurisprudência ou alteração legal recente que impacte diretamente as rotinas de RH do Sebrae. </p><p style=\""text-align: justify;\"">Passo 2: Utilizar uma ferramenta de Inteligência Artificial gratuita (como o ChatGPT, Gemini ou Copilot) para \""traduzir\"" a linguagem jurídica complexa dessa norma para um texto simples, didático e aplicável ao dia a dia corporativo. </p><p style=\""text-align: justify;\"">Passo 3: Com base no texto gerado pela IA, revisar, estudar, confirmar as informações e criar um \""Boletim Legal Expresso\"" (formato <em>One-Pager</em> no Canva ou PowerPoint) contendo: o que mudou, qual o impacto para o Sebrae e quais os cuidados a equipe deve ter. </p><p style=\""text-align: justify;\"">Passo 4: Compartilhar este boletim com a equipe da UGP.<br></p><p style=\""text-align: justify;\""><strong>- Onde fazer:</strong> Pesquisa livre na internet, uso de ferramentas de Inteligência Artificial abertas e ambiente de trabalho da UGP para a formatação do boletim.<br></p><p style=\""text-align: justify;\""><strong>- Como comprovar:</strong> Entrega de 2 edições do \""Boletim Legal Expresso\"" (referentes a meses distintos) gerados a partir da pesquisa e do uso da IA, validados pela liderança e compartilhados com a equipe.</p>"",""prazo"":""2026-05-20T00:00:00.000Z"",""competencia"":""TÉCNICA - Legislação, Normas e Conformidade Jurídica""}",,,
1110001,2100017,1290004,colaborador,"<p>Onde se lê: <span style=""color: oklch(0.21 0.034 264.665);"">Considerando que o Analista gerencia simultaneamente o Programa Cidade Empreendedora, a Rede Estendida, o FAMPE e os cursos e capacitações regionais</span></p><p></p><p><span style=""color: oklch(0.21 0.034 264.665);"">Leia-se: Considerando que o Analista gerencia o Programa Cidade Empreendedora e a Rede Estendida</span></p>","{""camposSelecionados"":[""Descrição""]}",aprovada,,2026-03-23 17:34:00,2026-03-23 20:42:25,1,"{""titulo"":""Como Aliados: Estruturando o Uso das Ferramentas Corporativas na Gestão dos Programas"",""descricao"":""<p style=\""text-align: justify;\""><strong>Contexto:</strong> Identificamos que será útil fortalecer o domínio operacional e estratégico sobre as ferramentas e sistemas corporativos utilizados por Valci na gestão dos programas sob sua responsabilidade. Considerando que o Analista gerencia simultaneamente o Programa Cidade Empreendedora, a Rede Estendida, o FAMPE e os cursos e capacitações regionais — todos com registros e fluxos em sistemas distintos —, consolidar um mapeamento claro dessas ferramentas reduzirá o retrabalho, aumentará a agilidade nas entregas e contribuirá para a qualidade da gestão da informação na regional.</p><p style=\""text-align: justify;\""><strong>Como fazer:</strong></p><ol><li><p style=\""text-align: justify;\"">Reservar dois momentos de aproximadamente 1 hora cada (em dias distintos, sem interrupções) para realizar este trabalho de forma estruturada.</p></li><li><p style=\""text-align: justify;\"">No <strong>primeiro momento</strong>: listar todos os sistemas e ferramentas digitais que Valci utiliza na execução dos programas sob sua responsabilidade (ex.: sistemas de registro de atendimento, plataformas de gestão de cursos, ferramentas de acompanhamento do Cidade Empreendedora, sistema do FAMPE, etc.). Para cada sistema, registrar: nome do sistema, para que serve, em quais programas é utilizado, frequência de uso, e quais dificuldades ou dúvidas ainda existem na operação.</p></li><li><p style=\""text-align: justify;\"">No <strong>segundo momento</strong>: para cada dificuldade ou dúvida levantada, identificar a solução — seja por meio de materiais de apoio já disponíveis internamente, consulta a colegas mais experientes no uso da ferramenta, ou procedimentos padrão já documentados na regional. Registrar a solução encontrada ao lado de cada dificuldade.</p></li><li><p style=\""text-align: justify;\"">Consolidar tudo em um <strong>Painel de Ferramentas e Fluxos Digitais</strong> — documento de 1 a 2 páginas organizado em tabela — contendo: sistema/ferramenta, programa associado, principais funcionalidades utilizadas, dificuldades mapeadas e solução identificada.</p></li><li><p style=\""text-align: justify;\"">Entregar o Painel à liderança e utilizá-lo como referência para a própria rotina e eventual suporte a novos integrantes da equipe.</p></li></ol><p style=\""text-align: justify;\""><strong>Onde fazer:</strong> Na própria unidade de trabalho, utilizando os sistemas já em uso no dia a dia da Regional Bico do Papagaio.</p><p style=\""text-align: justify;\""><strong>Como comprovar:</strong> Painel de Ferramentas e Fluxos Digitais elaborado (1 a 2 páginas), entregue à liderança (arquivo digital).</p><p style=\""text-align: justify;\""></p>"",""prazo"":""2026-04-15T00:00:00.000Z"",""competencia"":""TÉCNICA - Governança de Dados, Informação e Uso de Sistemas Corporativos""}",,,
1110002,2100015,1290004,colaborador,"<p>Onde se lê: <span style=""color: oklch(0.21 0.034 264.665);"">Recomenda-se aprofundamento no domínio dos programas, serviços e processos institucionais do Sebrae, especialmente considerando que Valci é responsável pela gestão de múltiplos programas de alta visibilidade na Regional Bico do Papagaio — entre eles o Programa Cidade Empreendedora, a Rede Estendida com as Salas do Empreendedor e a atuação como Agente de Crédito FAMPE.</span></p><p></p><p><span style=""color: oklch(0.21 0.034 264.665);"">Leia-se: Recomenda-se aprofundamento no domínio dos programas, serviços e processos institucionais do Sebrae, especialmente considerando que Valci é responsável pela gestão do programa Cidade Empreendedora, que é de alta visibilidade na Regional Bico do Papagaio e gestor da Rede Estendida que compoem as Salas do Empreendedor.</span></p>","{""camposSelecionados"":[""Descrição""]}",aprovada,,2026-03-23 17:36:51,2026-03-23 20:42:45,1,"{""titulo"":""Base Institucional Sólida: Dominando os Programas e Serviços do Sebrae Para Atender com Mais Segurança"",""descricao"":""<p style=\""text-align: justify;\""><strong>Contexto:</strong> Recomenda-se aprofundamento no domínio dos programas, serviços e processos institucionais do Sebrae, especialmente considerando que Valci é responsável pela gestão de múltiplos programas de alta visibilidade na Regional Bico do Papagaio — entre eles o Programa Cidade Empreendedora, a Rede Estendida com as Salas do Empreendedor e a atuação como Agente de Crédito FAMPE. Ampliar esse domínio permitirá maior segurança técnica na orientação de prefeituras parceiras, gestores de salas e clientes que buscam soluções de crédito e capacitação.</p><p style=\""text-align: justify;\""><strong>Como fazer:</strong></p><ol><li><p style=\""text-align: justify;\"">Acessar a Universidade Corporativa Sebrae (UC Sebrae) pelo portal interno da instituição.</p></li><li><p style=\""text-align: justify;\"">Localizar e realizar a <strong>\""Trilha — Sala do Empreendedor: Guia Prático do </strong><a target=\""_blank\"" rel=\""noopener noreferrer nofollow\"" href=\""http://Compras.gov.br\""><strong>Compras.gov.br</strong></a><strong>\""</strong> (UC Sebrae — Universidade Corporativa Sebrae), na categoria Atendimento e Relacionamento. Esta trilha é especialmente aderente à atuação de Valci junto às Salas do Empreendedor e ao relacionamento com os parceiros municipais da Rede Estendida.</p></li><li><p style=\""text-align: justify;\"">Durante a realização da trilha, manter um documento de anotações organizado com as seguintes colunas para cada tema estudado: Tema/Programa | O que aprendi de novo | Como isso se aplica à minha atuação nas Salas do Empreendedor ou no Programa Cidade Empreendedora.</p></li><li><p style=\""text-align: justify;\"">Ao concluir, elaborar um <strong>Mapa de Aplicação Prática</strong>, em formato de tabela (Word ou planilha), listando ao menos 6 aprendizados concretos extraídos da trilha e descrevendo, para cada um, uma situação real ou potencial de aplicação na gestão dos programas sob sua responsabilidade.</p></li><li><p style=\""text-align: justify;\"">Compartilhar o Mapa de Aplicação Prática com a liderança imediata como registro de aprendizado.</p></li></ol><p style=\""text-align: justify;\""><strong>Onde fazer:</strong> UC Sebrae — acesso pelo portal interno da Universidade Corporativa Sebrae.</p><p style=\""text-align: justify;\""><strong>Como comprovar:</strong> Certificado de conclusão da trilha + Mapa de Aplicação Prática elaborado e entregue à liderança (arquivo digital).</p><p style=\""text-align: justify;\""></p>"",""prazo"":""2026-05-20T00:00:00.000Z"",""competencia"":""TÉCNICA - Metodologias e Procedimentos Técnicos da Função""}",,,
1110003,2070039,1290043,colaborador,"<p>Solicito alteração no prazo, que consta como 24/05/2025 para 24/05/2026, tendo em vista que estamos no exercício de 2026</p>","{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-23 23:12:02,2026-03-24 13:48:23,1,"{""titulo"":""Aplicação do Método Timeboxing para Gestão de Múltiplas Demandas"",""descricao"":""<ul><li><p><strong>Contexto</strong>: Para consolidar a atuação de Cesar diante do volume expressivo de demandas territoriais e otimizar o acompanhamento simultâneo de diferentes municípios e eixos do Programa Cidade Empreendedora, recomenda-se a inserção de métodos visuais e de bloqueio de tempo estruturado na sua rotina diária.</p></li><li><p><strong>Como fazer</strong>: 1. Realizar uma pesquisa guiada e autônoma sobre as metodologias de produtividade \""Timeboxing\"" e a \""Matriz de Priorização de Eisenhower (Urgente x Importante)\"". 2. Mapear todas as atividades previstas para a semana (atendimentos, articulações com prefeituras, análise de relatórios). 3. Classificar as tarefas na matriz e alocar blocos de tempo fixos (ex: das 09h00 às 10h30 exclusivamente focado em respostas a prefeitos e parceiros institucionais) na agenda corporativa. 4. Aplicar o método rigorosamente por 15 dias, registrando os gargalos evitados e os ganhos de execução observados.</p></li><li><p><strong>Onde fazer</strong>: Ambiente de trabalho da Regional Vale do Araguaia (pesquisa autônoma e aplicação direta na rotina gerencial e agenda corporativa).</p></li><li><p><strong>Como comprovar</strong>: Captura de tela (print) da agenda corporativa organizada em blocos de tempo (Timeboxing) de uma semana típica, seguida da elaboração de um breve relato técnico (uma página) sobre o impacto da metodologia na organização da rotina e no cumprimento dos prazos propostos.</p></li></ul><p></p>"",""prazo"":""2025-04-25T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Gestão do Tempo, Organização e Disciplina""}",,,
1140001,900642,1290013,colaborador,<p>Preciso enviar o arquivo com a evidência </p>,"{""camposSelecionados"":[""Macro Competência""]}",reprovada,<p>Enviar através de Registro de Evidência.</p>,2026-03-24 14:48:13,2026-03-24 17:45:21,1,"{""titulo"":""Comunicação e Relacionamento"",""descricao"":""Sugestão de desenvolvimento da Competência: Desenvolver Consciência Relacional e Empatia nas Decisões (Empatia e Consciência Relacional).Por que fazer: Para reforçar empatia, escuta ativa e relações colaborativas, ampliando consciência do impacto das atitudes no trabalho.Como fazer: Curso de Empatia e Inteligência Emocional (Fundação Estudar ou Escola Conquer) ou TED Talk “O poder da empatia” (Brené Brown); aplicar escuta ativa em atendimentos e reuniões; refletir semanalmente sobre impactos; participar de atividades de integração da equipe.Como comprovar: Certificado ou link do TED + registro reflexivo sobre impactos percebidos nas relações interpessoais."",""prazo"":""2026-05-31T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Comunicação""}",,,
1140002,900372,1290009,colaborador,"<p><span style=""color: oklch(0.444 0.177 26.899);""><strong>Solicito exclusão: O curso será substituído pelo Conexão Liderança.</strong></span><br><span style=""color: oklch(0.444 0.177 26.899);""><strong>Motivo:</strong> &lt;p&gt;Para solicitações novas que sejam completamente diferentes da ação original, deve-se solicitar a exclusão da solicitação anterior e, em seguida, registrar o novo pedido por meio de uma nova solicitação de ação.&lt;/p&gt;</span></p>","{""camposSelecionados"":[""Macro Competência""]}",pendente,,2026-03-24 16:44:46,,,"{""titulo"":""Comunicação Relacional"",""descricao"":""Sugestão de desenvolvimento da Competência: Realizar Curso de Comunicação Assertiva e Negociação (Comunicação & Relacionamento Interpessoal – SIPAT e Bem-estar Institucional).Por que fazer: Para fortalecer comunicação clara, escuta ativa e postura assertiva, elevando a capacidade de negociar, influenciar e resolver conflitos com mais segurança.Como fazer: Aplicar escuta ativa em 2 reuniões (sem interromper, resumir pontos, demonstrar empatia); registrar dificuldades e resultados; aplicar técnica assertiva em 1 situação real de negociação/comunicação difícil e produzir relato breve do impacto.Onde fazer: Reuniões e interações do trabalho (presencial/online).Como comprovar: Relato de uma negociação ou situação em que aplicou escuta ativa e postura assertiva (com registros do caderno/documento)."",""prazo"":""2026-03-31T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Comunicação""}",,,
1140003,1500010,1590001,colaborador,<p>Tenho mais evidências para enviar.</p>,"{""camposSelecionados"":[""Título""]}",aprovada,,2026-03-24 20:24:54,2026-03-24 21:24:46,1,"{""titulo"":""Treinamentos e Documentos obrigatórios "",""descricao"":""Treinamentos obrigatórios:\nTrilhas de desenvolvimento da UC Sebrae\nJornada Centrada no Cliente\nPrograma Receita Previsível\nTécnicas para Negociação\nDocumentos que você precisa conhecer\nCódigo de Ética do Sebrae\n\nDocumento de Referência — Assessoria de Negócios\nGuia Cidade Empreendedora\nEstratégias e Diretrizes Estaduais"",""prazo"":""2026-04-30T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Desenvolvimento Integração (Onboarding)""}",,,
